source_type_encoded,location_type_encoded,province_encoded,number_of_people_served,hour,day_of_week,is_weekend,time_in_queue
1,0,0,808,14,6,1,53
1,1,1,2086,14,6,1,79
1,1,1,3234,14,6,1,133
1,0,1,2670,15,6,1,102
1,0,2,1942,16,6,1,80
1,0,0,2300,17,6,1,130
1,0,2,1538,17,6,1,99
1,0,4,698,17,6,1,24
1,1,3,1146,18,6,1,54
1,0,2,1538,7,0,0,153
1,0,0,808,7,0,0,124
1,0,1,1500,8,0,0,144
4,1,3,370,9,0,0,0
1,0,4,1278,9,0,0,21
3,0,3,758,9,0,0,0
4,1,3,262,9,0,0,0
2,0,0,874,9,0,0,0
3,1,3,562,10,0,0,0
1,0,4,3984,10,0,0,374
4,0,3,176,10,0,0,0
4,0,2,340,10,0,0,0
4,0,3,356,10,0,0,0
4,1,2,328,10,0,0,0
1,0,2,2896,10,0,0,245
4,0,2,178,10,0,0,0
0,0,3,608,10,0,0,6
2,0,0,592,10,0,0,0
4,0,2,188,10,0,0,0
1,0,0,3502,10,0,0,191
4,1,3,362,11,0,0,0
4,0,4,384,11,0,0,0
4,1,0,262,11,0,0,0
1,0,0,1984,11,0,0,120
4,1,2,216,11,0,0,0
4,0,2,378,11,0,0,0
3,0,0,756,11,0,0,0
1,1,3,3802,11,0,0,357
1,1,0,1440,11,0,0,69
1,1,1,2522,11,0,0,306
3,1,0,890,11,0,0,0
1,0,0,2300,11,0,0,141
3,0,3,988,11,0,0,0
3,0,1,574,12,0,0,0
1,0,0,2532,12,0,0,28
1,0,2,910,12,0,0,142
2,0,2,620,12,0,0,0
1,1,1,3234,12,0,0,220
2,0,4,310,12,0,0,0
1,0,4,2306,12,0,0,172
2,1,1,424,13,0,0,0
3,1,0,738,13,0,0,0
2,1,1,564,13,0,0,0
1,0,2,1942,13,0,0,261
4,0,4,228,13,0,0,0
1,0,4,698,13,0,0,93
2,1,4,710,13,0,0,0
4,1,2,398,14,0,0,0
0,1,4,926,14,0,0,7
3,0,4,660,14,0,0,0
1,1,1,1254,14,0,0,21
2,1,1,594,14,0,0,0
4,0,0,232,14,0,0,0
3,0,3,850,14,0,0,0
4,1,2,274,14,0,0,0
4,0,1,302,15,0,0,0
3,1,3,926,15,0,0,0
4,0,3,368,15,0,0,0
1,0,0,500,15,0,0,33
2,0,2,786,15,0,0,0
3,0,2,850,15,0,0,0
4,0,4,206,15,0,0,0
4,0,4,270,15,0,0,0
1,0,0,2344,15,0,0,233
4,0,2,192,15,0,0,0
2,1,4,968,15,0,0,0
4,1,1,390,15,0,0,0
1,1,1,504,16,0,0,38
1,0,3,2864,16,0,0,201
4,0,3,288,16,0,0,0
4,1,2,366,16,0,0,0
1,0,3,3540,16,0,0,240
1,1,3,1146,16,0,0,62
4,0,0,268,16,0,0,0
4,0,0,296,16,0,0,0
1,0,3,2482,17,0,0,158
1,0,1,2670,18,0,0,345
1,1,1,2086,18,0,0,201
1,0,3,3540,6,1,0,196
1,0,0,2344,6,1,0,164
1,1,1,3234,6,1,0,213
1,0,4,2306,6,1,0,110
1,0,4,698,7,1,0,57
1,1,1,2522,7,1,0,182
1,0,0,808,8,1,0,32
1,0,3,2864,9,1,0,174
3,1,2,578,9,1,0,0
0,1,4,698,9,1,0,10
1,0,0,2300,9,1,0,226
3,0,1,454,9,1,0,0
0,0,0,772,9,1,0,10
4,0,0,278,9,1,0,0
3,0,4,854,9,1,0,0
1,0,2,1538,9,1,0,134
4,0,0,368,10,1,0,0
4,0,0,244,10,1,0,0
2,0,2,498,10,1,0,0
4,1,0,178,10,1,0,0
0,1,3,420,10,1,0,15
1,0,4,3984,11,1,0,219
4,0,4,278,11,1,0,0
0,0,3,650,11,1,0,16
4,1,2,258,11,1,0,0
1,0,0,1984,12,1,0,78
4,1,2,328,12,1,0,0
2,1,1,584,12,1,0,0
1,0,2,2896,12,1,0,263
3,1,1,524,12,1,0,0
4,0,1,346,12,1,0,0
4,0,3,198,12,1,0,0
4,1,1,292,12,1,0,0
4,1,2,304,12,1,0,0
2,1,0,862,13,1,0,0
0,0,0,924,13,1,0,24
0,1,0,506,13,1,0,29
4,1,4,284,13,1,0,0
3,0,0,488,13,1,0,0
3,1,1,488,13,1,0,0
1,0,0,500,13,1,0,33
4,0,4,192,14,1,0,0
4,1,2,230,14,1,0,0
3,0,2,694,14,1,0,0
0,1,4,916,14,1,0,8
4,0,3,170,14,1,0,0
3,1,3,374,14,1,0,0
4,0,2,292,14,1,0,0
1,0,2,1682,14,1,0,23
4,0,0,188,14,1,0,0
4,1,3,238,14,1,0,0
1,0,2,1942,14,1,0,173
4,0,2,240,14,1,0,0
4,0,3,286,15,1,0,0
4,0,0,200,15,1,0,0
2,1,4,438,15,1,0,0
4,0,0,248,15,1,0,0
2,0,3,482,15,1,0,0
3,0,1,926,15,1,0,0
4,1,2,196,15,1,0,0
3,1,1,506,15,1,0,0
3,0,1,314,15,1,0,0
4,0,0,398,15,1,0,0
1,1,1,3176,15,1,0,30
1,0,2,910,16,1,0,97
3,0,4,382,16,1,0,0
4,0,4,342,16,1,0,0
0,0,4,748,16,1,0,26
2,0,3,980,16,1,0,0
4,0,4,312,16,1,0,0
0,0,4,748,16,1,0,27
1,0,3,2450,16,1,0,200
1,1,0,1440,16,1,0,134
1,0,0,3502,17,1,0,233
1,1,3,3802,17,1,0,190
1,0,3,2482,17,1,0,146
1,0,1,2670,18,1,0,142
1,0,1,1500,18,1,0,150
1,0,4,698,6,2,0,46
1,0,2,910,7,2,0,74
1,0,2,2896,7,2,0,241
1,0,2,1942,7,2,0,109
1,0,3,2864,8,2,0,173
4,1,4,360,9,2,0,0
2,1,4,586,9,2,0,0
1,0,4,1120,9,2,0,104
4,1,3,300,9,2,0,0
0,1,1,858,9,2,0,22
4,1,4,298,9,2,0,0
3,0,1,526,9,2,0,0
1,0,0,3502,9,2,0,146
2,1,0,914,9,2,0,0
3,1,0,336,9,2,0,0
3,0,3,386,10,2,0,0
4,1,3,252,10,2,0,0
2,0,0,726,10,2,0,0
4,0,3,166,10,2,0,0
1,1,3,3078,11,2,0,240
4,1,0,284,11,2,0,0
4,0,3,314,11,2,0,0
1,0,0,1984,11,2,0,141
4,0,3,398,11,2,0,0
4,1,1,166,11,2,0,0
0,0,4,446,11,2,0,24
1,0,3,2450,11,2,0,177
1,0,3,3540,11,2,0,120
4,0,4,366,11,2,0,0
4,0,0,216,11,2,0,0
3,1,2,854,11,2,0,0
4,0,0,254,12,2,0,0
1,0,0,808,12,2,0,72
4,1,0,328,12,2,0,0
2,0,4,672,12,2,0,0
2,1,4,756,12,2,0,0
4,0,0,190,12,2,0,0
2,0,0,472,12,2,0,0
1,1,1,3234,12,2,0,94
2,0,3,548,12,2,0,0
4,0,3,226,12,2,0,0
4,1,4,234,12,2,0,0
4,0,0,208,12,2,0,0
1,0,0,500,12,2,0,50
3,1,3,578,12,2,0,0
2,1,1,604,13,2,0,0
4,1,0,160,13,2,0,0
1,0,0,2344,13,2,0,168
4,1,3,238,13,2,0,0
1,0,3,2858,13,2,0,230
4,0,3,378,13,2,0,0
3,1,1,700,13,2,0,0
3,1,0,418,13,2,0,0
4,1,2,314,13,2,0,0
4,0,2,202,13,2,0,0
4,0,0,216,13,2,0,0
4,1,3,384,14,2,0,0
4,0,3,298,14,2,0,0
4,1,4,166,14,2,0,0
4,1,4,206,14,2,0,0
1,0,2,3500,14,2,0,30
1,1,3,3802,14,2,0,136
0,1,4,682,14,2,0,17
4,0,3,316,15,2,0,0
0,1,4,866,15,2,0,6
4,1,0,372,15,2,0,0
1,1,3,3082,15,2,0,30
2,0,0,468,15,2,0,0
1,0,4,3984,16,2,0,157
1,0,0,2300,16,2,0,192
2,0,0,556,16,2,0,0
1,0,1,1500,16,2,0,75
4,1,3,354,16,2,0,0
3,0,2,882,16,2,0,0
0,0,3,418,16,2,0,29
4,0,3,338,16,2,0,0
1,1,0,1440,16,2,0,81
4,0,0,258,16,2,0,0
3,0,3,618,16,2,0,0
1,0,4,2306,17,2,0,174
1,0,3,2482,17,2,0,120
1,0,2,1942,6,3,0,104
1,0,0,3502,6,3,0,263
1,0,0,2300,7,3,0,170
1,0,0,808,8,3,0,92
1,0,4,698,8,3,0,43
1,1,3,3802,8,3,0,239
1,1,3,532,9,3,0,61
1,0,3,3954,9,3,0,30
0,1,3,540,9,3,0,22
4,1,2,304,9,3,0,0
2,0,4,790,9,3,0,0
4,1,3,186,9,3,0,0
4,1,4,180,10,3,0,0
3,0,1,368,10,3,0,0
1,0,3,1340,10,3,0,120
3,0,4,780,10,3,0,0
0,0,3,416,10,3,0,22
3,1,1,438,10,3,0,0
4,0,1,224,10,3,0,0
4,1,4,350,11,3,0,0
3,0,0,498,11,3,0,0
0,1,4,672,11,3,0,11
4,1,3,174,11,3,0,0
3,0,4,844,11,3,0,0
3,1,3,422,11,3,0,0
1,0,4,3984,11,3,0,99
1,0,0,2800,11,3,0,226
1,0,4,1120,11,3,0,54
2,0,4,984,11,3,0,0
4,1,0,344,11,3,0,0
2,0,1,642,11,3,0,0
4,0,0,310,11,3,0,0
1,0,2,486,12,3,0,17
2,0,2,464,12,3,0,0
4,1,2,254,12,3,0,0
4,1,0,194,12,3,0,0
1,0,0,2344,12,3,0,117
4,0,0,208,13,3,0,0
1,0,3,2858,13,3,0,251
1,0,3,2450,13,3,0,83
4,0,4,288,13,3,0,0
4,0,0,258,13,3,0,0
4,0,4,316,13,3,0,0
1,1,4,3034,13,3,0,30
2,1,4,948,13,3,0,0
1,1,3,3078,13,3,0,143
1,0,0,3100,14,3,0,240
2,1,1,780,14,3,0,0
4,1,4,206,14,3,0,0
2,1,1,542,14,3,0,0
2,1,3,316,14,3,0,0
4,0,2,282,14,3,0,0
4,0,0,326,14,3,0,0
1,0,0,1504,14,3,0,132
0,0,4,514,14,3,0,19
2,0,3,376,15,3,0,0
0,0,4,806,15,3,0,15
4,0,2,184,15,3,0,0
1,0,2,2904,15,3,0,30
2,0,2,380,15,3,0,0
1,0,1,1500,15,3,0,122
2,1,0,634,16,3,0,0
4,1,2,338,16,3,0,0
1,0,3,1438,16,3,0,22
2,0,1,482,16,3,0,0
4,0,3,364,16,3,0,0
4,0,0,296,16,3,0,0
0,0,3,472,16,3,0,19
2,1,1,476,16,3,0,0
1,0,3,3540,16,3,0,246
4,0,1,336,16,3,0,0
4,0,2,234,16,3,0,0
1,1,1,3234,17,3,0,250
1,1,0,1440,17,3,0,98
1,0,3,2450,6,4,0,187
1,0,0,1504,7,4,0,123
1,0,3,2858,7,4,0,269
1,0,0,2344,8,4,0,269
4,0,0,176,9,4,0,0
1,0,0,2668,9,4,0,216
4,0,0,364,9,4,0,0
1,0,0,950,9,4,0,92
4,0,0,328,9,4,0,0
1,0,1,3908,9,4,0,30
4,0,0,256,9,4,0,0
4,1,4,340,9,4,0,0
4,1,4,306,9,4,0,0
2,1,3,750,9,4,0,0
2,1,1,686,10,4,0,0
4,0,4,254,10,4,0,0
4,0,2,344,10,4,0,0
1,1,3,532,10,4,0,69
1,0,4,3984,10,4,0,163
2,1,4,768,10,4,0,0
4,0,0,204,10,4,0,0
2,1,3,548,10,4,0,0
0,0,0,542,10,4,0,24
4,0,0,294,11,4,0,0
1,0,0,3100,11,4,0,326
3,0,1,926,11,4,0,0
4,1,0,380,11,4,0,0
3,0,1,364,11,4,0,0
1,0,0,2300,11,4,0,101
0,0,3,830,11,4,0,26
4,0,0,384,11,4,0,0
3,0,1,392,11,4,0,0
2,1,3,622,12,4,0,0
1,0,0,214,12,4,0,16
4,1,3,316,12,4,0,0
3,0,2,970,12,4,0,0
1,0,2,1376,12,4,0,22
4,1,0,302,12,4,0,0
1,0,0,808,12,4,0,51
2,1,1,306,12,4,0,0
4,0,2,248,12,4,0,0
4,0,0,256,12,4,0,0
0,1,4,658,12,4,0,20
3,1,1,998,12,4,0,0
0,1,4,964,13,4,0,28
0,1,4,498,13,4,0,15
0,0,4,812,13,4,0,9
1,0,0,2354,13,4,0,27
2,1,1,694,13,4,0,0
0,0,4,616,13,4,0,28
4,0,0,220,13,4,0,0
1,0,4,1120,13,4,0,72
4,0,2,244,13,4,0,0
1,1,3,2410,13,4,0,27
4,0,0,394,14,4,0,0
1,0,4,300,14,4,0,16
4,1,1,170,14,4,0,0
1,0,3,3540,14,4,0,166
3,1,0,720,14,4,0,0
4,0,0,290,14,4,0,0
0,0,3,592,15,4,0,24
3,0,4,902,15,4,0,0
2,0,3,920,15,4,0,0
2,0,1,780,15,4,0,0
3,0,2,526,15,4,0,0
0,0,3,792,15,4,0,20
3,0,2,890,15,4,0,0
1,0,4,698,15,4,0,74
0,1,4,546,15,4,0,12
2,1,4,508,15,4,0,0
4,1,4,186,16,4,0,0
4,0,3,300,16,4,0,0
4,0,0,304,16,4,0,0
4,1,3,336,16,4,0,0
4,1,2,290,16,4,0,0
0,1,3,868,16,4,0,25
2,1,1,664,16,4,0,0
3,1,1,606,16,4,0,0
1,1,3,1832,16,4,0,155
1,0,0,2800,16,4,0,255
1,1,3,3802,17,4,0,141
1,1,3,3078,17,4,0,277
1,0,3,1340,17,4,0,108
1,0,3,3540,6,5,1,261
1,0,4,1120,7,5,1,109
1,0,3,2858,7,5,1,429
1,0,0,950,8,5,1,140
1,1,3,532,9,5,1,115
1,0,0,2800,9,5,1,222
1,0,0,3100,10,5,1,367
1,0,3,1340,11,5,1,249
1,0,0,1504,15,5,1,183
1,1,3,1832,15,5,1,302
1,0,0,2668,16,5,1,173
1,0,3,2450,16,5,1,168
1,1,3,3078,17,5,1,428
1,0,3,3540,6,6,1,167
1,0,0,1504,6,6,1,45
1,1,3,1832,6,6,1,91
1,0,4,1120,7,6,1,55
1,0,3,2450,8,6,1,91
1,0,3,1340,9,6,1,72
1,0,3,2858,10,6,1,145
1,0,0,2668,11,6,1,114
1,0,0,3100,12,6,1,89
1,0,0,950,12,6,1,49
1,0,0,2800,14,6,1,82
1,1,3,3078,15,6,1,137
1,1,3,532,18,6,1,34
1,0,3,1340,8,0,0,124
1,0,0,3100,8,0,0,157
3,1,3,698,9,0,0,0
4,0,2,244,9,0,0,0
4,0,2,190,9,0,0,0
4,1,4,162,9,0,0,0
3,0,4,400,9,0,0,0
2,0,1,624,9,0,0,0
2,1,4,714,9,0,0,0
2,1,0,578,9,0,0,0
0,1,3,766,9,0,0,12
1,0,0,2130,10,0,0,177
4,1,4,270,10,0,0,0
4,1,4,238,10,0,0,0
4,0,4,394,10,0,0,0
4,0,0,234,10,0,0,0
4,0,1,216,10,0,0,0
4,1,4,204,10,0,0,0
4,1,3,264,10,0,0,0
1,0,2,644,10,0,0,69
2,1,4,344,11,0,0,0
2,1,2,598,11,0,0,0
4,0,2,168,11,0,0,0
1,1,1,372,11,0,0,16
1,0,0,2800,11,0,0,325
1,0,3,2450,11,0,0,187
1,0,0,950,11,0,0,132
4,1,2,338,11,0,0,0
2,1,0,566,11,0,0,0
4,0,4,214,11,0,0,0
0,1,4,550,11,0,0,22
0,1,1,436,12,0,0,17
0,0,4,706,12,0,0,21
2,1,3,540,12,0,0,0
4,0,4,324,12,0,0,0
1,1,3,3078,12,0,0,304
1,1,0,2060,12,0,0,172
0,1,4,796,12,0,0,6
3,0,3,654,13,0,0,0
4,1,3,162,13,0,0,0
1,1,3,1832,13,0,0,229
4,1,4,276,13,0,0,0
1,0,4,1120,13,0,0,166
2,1,2,752,13,0,0,0
1,0,0,2958,13,0,0,237
4,1,3,346,13,0,0,0
3,1,3,356,13,0,0,0
1,1,3,532,13,0,0,55
1,1,1,3086,13,0,0,240
1,1,1,2008,14,0,0,168
1,0,4,1256,14,0,0,114
1,0,0,1894,14,0,0,160
1,1,1,2240,14,0,0,185
4,0,0,160,14,0,0,0
0,0,1,668,14,0,0,6
2,0,3,466,14,0,0,0
1,0,3,1782,14,0,0,24
4,1,1,250,14,0,0,0
3,0,3,936,14,0,0,0
0,0,1,526,15,0,0,19
1,0,3,2858,15,0,0,198
4,1,1,244,15,0,0,0
1,0,4,1054,15,0,0,20
4,0,4,296,15,0,0,0
4,1,3,350,15,0,0,0
3,1,0,816,15,0,0,0
4,1,0,262,15,0,0,0
3,1,3,626,15,0,0,0
4,0,4,314,15,0,0,0
4,0,3,170,15,0,0,0
1,0,4,2636,15,0,0,28
4,0,4,230,15,0,0,0
0,0,0,674,15,0,0,14
2,0,1,446,15,0,0,0
1,0,3,530,16,0,0,61
0,0,0,778,16,0,0,5
4,0,1,226,16,0,0,0
4,1,4,344,16,0,0,0
2,0,1,484,16,0,0,0
3,0,1,724,16,0,0,0
4,1,4,256,16,0,0,0
4,0,4,332,16,0,0,0
1,0,0,2668,16,0,0,198
2,1,4,318,16,0,0,0
1,0,3,3540,16,0,0,320
4,0,3,304,16,0,0,0
1,0,0,1504,18,0,0,200
1,0,3,2858,6,1,0,183
1,1,3,1832,6,1,0,82
1,0,3,1340,6,1,0,110
1,0,0,2668,6,1,0,197
1,0,4,1256,7,1,0,109
1,0,4,1120,7,1,0,57
1,1,3,3078,7,1,0,98
1,0,0,950,7,1,0,45
1,0,0,3100,8,1,0,192
0,0,2,956,9,1,0,28
4,1,4,260,9,1,0,0
4,0,0,334,9,1,0,0
4,0,3,200,9,1,0,0
3,1,0,974,9,1,0,0
4,0,4,310,10,1,0,0
3,0,1,808,10,1,0,0
4,0,0,316,10,1,0,0
0,0,4,410,10,1,0,18
3,1,1,314,10,1,0,0
4,1,0,340,10,1,0,0
4,1,3,334,10,1,0,0
4,1,2,368,10,1,0,0
3,1,3,652,10,1,0,0
2,1,0,392,10,1,0,0
2,0,4,940,10,1,0,0
4,0,1,178,10,1,0,0
4,0,4,248,11,1,0,0
0,0,4,666,11,1,0,10
1,1,1,3086,11,1,0,174
4,1,2,282,11,1,0,0
4,0,0,320,11,1,0,0
4,0,3,282,11,1,0,0
1,0,3,2450,11,1,0,197
4,1,3,250,11,1,0,0
3,0,0,814,12,1,0,0
0,0,4,882,12,1,0,28
2,0,0,710,12,1,0,0
2,1,2,554,12,1,0,0
3,0,1,370,12,1,0,0
4,1,3,250,12,1,0,0
1,0,0,1308,12,1,0,21
2,1,1,684,12,1,0,0
4,0,0,320,12,1,0,0
2,0,3,914,12,1,0,0
1,0,0,2800,12,1,0,128
3,0,3,816,12,1,0,0
2,0,0,904,12,1,0,0
1,0,0,1894,13,1,0,122
1,0,4,1136,13,1,0,105
4,0,4,354,13,1,0,0
3,1,0,684,13,1,0,0
1,0,0,2130,13,1,0,72
4,0,2,202,13,1,0,0
3,0,1,484,13,1,0,0
4,0,3,356,13,1,0,0
1,0,3,2836,13,1,0,29
4,0,0,298,13,1,0,0
4,1,4,380,13,1,0,0
1,0,4,3988,13,1,0,30
4,1,4,374,13,1,0,0
4,1,2,364,14,1,0,0
4,0,3,338,14,1,0,0
1,0,3,3508,14,1,0,30
2,1,1,580,14,1,0,0
1,1,0,2060,14,1,0,196
2,1,4,680,14,1,0,0
2,1,4,746,14,1,0,0
1,0,3,530,14,1,0,65
2,0,1,930,15,1,0,0
2,0,1,960,15,1,0,0
4,1,4,384,15,1,0,0
0,0,4,728,15,1,0,9
0,0,4,432,15,1,0,5
2,1,3,392,15,1,0,0
1,1,1,2008,15,1,0,186
4,0,0,340,15,1,0,0
4,0,2,248,15,1,0,0
4,1,4,246,16,1,0,0
1,0,0,1504,16,1,0,88
1,0,2,644,16,1,0,31
3,1,4,366,16,1,0,0
4,1,3,394,16,1,0,0
4,0,3,366,16,1,0,0
3,1,3,620,16,1,0,0
3,0,1,884,16,1,0,0
4,1,4,364,16,1,0,0
4,1,3,260,16,1,0,0
1,0,0,2958,18,1,0,120
1,1,1,2240,18,1,0,196
1,1,3,532,18,1,0,38
1,0,0,2130,6,2,0,129
1,0,0,950,7,2,0,55
1,0,3,1340,7,2,0,46
1,0,0,1504,8,2,0,77
4,0,3,224,9,2,0,0
2,1,2,742,9,2,0,0
1,0,0,3488,9,2,0,240
4,0,0,236,9,2,0,0
1,1,3,3078,9,2,0,160
4,0,0,344,10,2,0,0
1,0,3,530,10,2,0,54
3,0,3,902,10,2,0,0
4,0,0,310,10,2,0,0
2,0,1,988,10,2,0,0
1,1,1,2008,10,2,0,124
2,0,0,766,10,2,0,0
3,0,3,786,10,2,0,0
1,0,0,2800,11,2,0,188
3,1,1,794,11,2,0,0
4,1,2,178,11,2,0,0
1,1,3,1832,11,2,0,80
3,1,4,788,11,2,0,0
3,0,1,446,11,2,0,0
3,0,2,778,11,2,0,0
0,1,1,824,11,2,0,6
1,1,0,2060,12,2,0,135
2,0,1,566,12,2,0,0
3,1,3,350,12,2,0,0
4,0,1,366,12,2,0,0
2,0,0,874,12,2,0,0
1,1,3,2894,12,2,0,232
1,0,2,2482,12,2,0,202
4,1,1,394,12,2,0,0
2,0,0,634,12,2,0,0
1,0,0,1894,12,2,0,120
4,1,2,290,13,2,0,0
4,0,3,218,13,2,0,0
1,0,2,1582,13,2,0,137
1,0,0,2668,13,2,0,147
0,1,4,662,13,2,0,6
2,1,4,380,13,2,0,0
4,1,2,356,13,2,0,0
4,0,0,380,14,2,0,0
1,1,1,3086,14,2,0,207
4,0,4,172,14,2,0,0
2,1,1,310,14,2,0,0
3,0,1,650,14,2,0,0
0,0,2,578,14,2,0,15
1,1,1,2240,14,2,0,187
2,1,4,602,14,2,0,0
4,0,3,290,14,2,0,0
3,0,4,594,14,2,0,0
4,0,0,274,14,2,0,0
1,0,0,2958,14,2,0,111
1,1,0,3858,14,2,0,30
4,0,3,380,14,2,0,0
3,0,3,852,14,2,0,0
1,0,3,2858,15,2,0,120
1,0,4,626,15,2,0,18
4,0,2,330,15,2,0,0
2,0,1,412,15,2,0,0
1,0,4,1136,15,2,0,58
4,1,0,184,15,2,0,0
0,1,4,440,15,2,0,28
4,1,3,248,15,2,0,0
2,0,0,938,15,2,0,0
4,0,3,274,16,2,0,0
3,0,3,594,16,2,0,0
1,0,3,318,16,2,0,16
1,0,0,212,16,2,0,38
4,1,2,346,16,2,0,0
4,1,3,394,16,2,0,0
1,1,1,2612,16,2,0,28
1,0,4,1120,16,2,0,40
4,1,0,208,16,2,0,0
1,0,4,1256,17,2,0,112
1,0,0,3100,18,2,0,208
1,1,3,532,18,2,0,29
1,0,2,644,18,2,0,66
1,0,0,2668,6,3,0,150
1,0,0,1894,6,3,0,99
1,0,0,3100,8,3,0,241
1,0,2,644,8,3,0,75
1,1,3,2894,8,3,0,102
1,1,1,3086,8,3,0,96
1,0,0,1504,9,3,0,129
4,0,4,326,9,3,0,0
4,0,1,302,9,3,0,0
4,0,3,238,9,3,0,0
3,1,2,630,9,3,0,0
4,0,0,364,9,3,0,0
4,0,2,360,9,3,0,0
4,1,3,358,10,3,0,0
2,0,4,914,10,3,0,0
1,1,3,532,10,3,0,42
4,0,2,318,10,3,0,0
1,0,3,1136,10,3,0,20
4,0,0,184,10,3,0,0
2,1,2,392,11,3,0,0
1,0,4,2676,11,3,0,217
1,0,2,2614,11,3,0,28
4,1,2,160,11,3,0,0
2,1,1,466,11,3,0,0
4,0,4,258,11,3,0,0
1,0,4,1622,12,3,0,140
4,0,2,232,12,3,0,0
0,0,4,668,12,3,0,27
1,0,0,3868,12,3,0,240
4,0,0,284,12,3,0,0
0,0,0,448,12,3,0,10
1,1,1,2008,12,3,0,138
3,1,2,664,12,3,0,0
1,0,3,1340,12,3,0,53
1,0,2,2482,12,3,0,116
4,0,4,200,12,3,0,0
1,0,0,3488,12,3,0,161
4,0,3,204,12,3,0,0
4,1,2,296,12,3,0,0
4,0,3,356,12,3,0,0
3,0,3,982,13,3,0,0
4,0,4,244,13,3,0,0
1,0,0,2800,13,3,0,234
1,0,2,1582,13,3,0,112
3,0,1,920,13,3,0,0
1,0,0,212,13,3,0,19
3,0,3,490,13,3,0,0
3,0,0,796,13,3,0,0
4,0,0,184,13,3,0,0
1,0,0,2958,14,3,0,278
4,0,0,268,14,3,0,0
4,0,1,202,14,3,0,0
1,0,0,3452,14,3,0,30
1,0,0,2130,14,3,0,77
3,1,3,474,14,3,0,0
2,1,4,958,14,3,0,0
1,1,1,2240,14,3,0,133
1,0,1,296,14,3,0,16
2,0,4,390,14,3,0,0
4,0,0,334,15,3,0,0
2,1,1,714,15,3,0,0
1,1,0,2060,15,3,0,84
4,1,0,286,15,3,0,0
3,0,1,666,15,3,0,0
4,0,2,390,15,3,0,0
3,0,1,952,15,3,0,0
1,0,0,1830,15,3,0,24
4,0,3,322,15,3,0,0
3,1,3,348,15,3,0,0
4,0,0,388,16,3,0,0
4,0,0,320,16,3,0,0
1,0,4,1256,16,3,0,67
1,0,2,3750,16,3,0,240
1,1,1,3270,16,3,0,30
3,0,3,678,16,3,0,0
1,1,3,1832,17,3,0,117
1,0,0,950,17,3,0,41
1,0,4,1136,18,3,0,71
1,0,3,530,18,3,0,60
1,0,0,3868,7,4,0,217
1,0,4,2676,7,4,0,304
1,0,4,1136,7,4,0,129
1,0,0,212,8,4,0,39
3,0,3,792,9,4,0,0
4,1,3,288,9,4,0,0
0,0,4,766,9,4,0,11
1,0,2,1488,9,4,0,131
2,1,3,386,9,4,0,0
3,1,1,898,9,4,0,0
1,0,4,504,9,4,0,59
3,0,3,780,9,4,0,0
3,1,1,406,9,4,0,0
1,0,3,462,9,4,0,56
0,1,1,944,10,4,0,8
1,0,0,2096,10,4,0,25
3,0,1,836,10,4,0,0
1,0,4,1250,10,4,0,21
1,0,4,1186,10,4,0,21
1,0,2,2482,10,4,0,199
1,1,1,3086,10,4,0,158
1,0,4,1256,10,4,0,68
2,1,1,808,10,4,0,0
2,1,0,676,10,4,0,0
2,1,0,550,10,4,0,0
2,1,1,676,10,4,0,0
2,1,3,318,10,4,0,0
3,1,3,576,10,4,0,0
1,0,2,1582,10,4,0,179
4,0,0,316,11,4,0,0
4,0,3,172,11,4,0,0
2,1,1,410,11,4,0,0
1,0,4,1622,11,4,0,175
1,1,1,2008,11,4,0,202
3,0,4,748,11,4,0,0
4,1,3,370,11,4,0,0
4,0,3,380,11,4,0,0
1,0,0,2130,11,4,0,225
2,0,4,910,11,4,0,0
2,1,4,758,11,4,0,0
2,1,3,350,12,4,0,0
1,0,2,3750,12,4,0,322
4,0,3,248,12,4,0,0
4,0,1,282,12,4,0,0
0,1,4,578,12,4,0,8
2,0,0,310,12,4,0,0
1,1,3,1832,12,4,0,134
1,1,0,2060,13,4,0,193
4,0,3,266,13,4,0,0
4,0,0,180,13,4,0,0
3,1,4,342,13,4,0,0
4,0,0,398,13,4,0,0
0,0,4,780,13,4,0,25
4,0,4,308,13,4,0,0
4,0,3,390,13,4,0,0
1,0,4,2922,13,4,0,30
4,0,2,316,13,4,0,0
4,0,0,230,13,4,0,0
4,1,0,210,13,4,0,0
4,1,2,316,14,4,0,0
4,0,0,258,14,4,0,0
0,0,3,674,14,4,0,24
3,0,1,800,14,4,0,0
1,1,1,1154,14,4,0,20
3,1,3,458,14,4,0,0
1,0,3,530,14,4,0,81
2,1,1,774,14,4,0,0
4,0,3,380,14,4,0,0
4,0,2,190,14,4,0,0
2,1,0,932,14,4,0,0
1,1,1,1414,14,4,0,125
4,1,0,350,14,4,0,0
1,0,2,644,15,4,0,78
4,0,0,314,15,4,0,0
1,0,0,3568,15,4,0,30
4,1,2,222,15,4,0,0
0,0,4,628,15,4,0,25
1,0,0,2958,15,4,0,131
4,1,0,298,15,4,0,0
2,0,0,328,15,4,0,0
1,0,0,2668,15,4,0,120
0,1,1,696,15,4,0,28
2,0,1,586,16,4,0,0
4,0,0,362,16,4,0,0
4,1,2,340,16,4,0,0
4,1,3,302,16,4,0,0
2,1,4,676,16,4,0,0
0,0,0,692,16,4,0,12
4,1,0,296,16,4,0,0
4,0,0,382,16,4,0,0
1,0,0,3488,16,4,0,290
