pollutant_ppm,biological,is_contaminated,contamination_type
0.0157756,2.88e-06,0,Clean
2.16935,0.0,1,Chemical
0.0440994,7.43e-05,0,Clean
0.0682455,6.3e-05,0,Clean
2.31307,0.0,1,Chemical
0.0311602,9.21e-05,0,Clean
5.6811,0.0,1,Chemical
3.61182,0.0,1,Chemical
1.23814,0.0,1,Chemical
6.35416,0.0,1,Chemical
7.85868,0.0,1,Chemical
0.0,96.6341,1,Biological
6.19937,0.0,1,Chemical
2.53103,0.0,1,Chemical
0.0,495.898,1,Biological
0.0446099,7.14e-05,0,Clean
0.0364116,8.07e-05,0,Clean
4.10507,0.0,1,Chemical
0.0976451,8.93e-05,0,Clean
0.0,262.668,1,Biological
0.0219354,4.41e-06,0,Clean
0.0,182.88,1,Biological
0.0,262.668,1,Biological
8.2312,0.0,1,Chemical
6.25951,0.0,1,Chemical
2.02922,0.0,1,Chemical
5.87637,0.0,1,Chemical
3.14544,0.0,1,Chemical
0.0266669,5.42e-05,0,Clean
0.0,495.898,1,Biological
0.0,0.566473,1,Biological
6.85388,0.0,1,Chemical
0.0,262.668,1,Biological
0.0,96.6341,1,Biological
0.0716625,5.76e-05,0,Clean
0.0784812,2.54e-05,0,Clean
7.2486,0.0,1,Chemical
3.64129,0.0,1,Chemical
0.0,495.898,1,Biological
5.23833,0.0,1,Chemical
0.0,485.162,1,Biological
9.95725,0.0,1,Chemical
9.0609,0.0,1,Chemical
0.0953482,5.43e-05,0,Clean
9.21723,0.0,1,Chemical
6.78839,0.0,1,Chemical
4.33727,0.0,1,Chemical
0.0,267.371,1,Biological
7.31754,0.0,1,Chemical
4.59418,0.0,1,Chemical
1.29242,0.0,1,Chemical
0.0984529,9.51e-05,0,Clean
0.0,485.162,1,Biological
2.56407,0.0,1,Chemical
8.90756,0.0,1,Chemical
0.0618149,1.27e-05,0,Clean
2.34702,0.0,1,Chemical
7.83615,0.0,1,Chemical
6.25549,0.0,1,Chemical
0.0140986,7.83e-05,0,Clean
0.0,45.1536,1,Biological
0.0,96.6341,1,Biological
0.0,485.162,1,Biological
0.0419113,5.33e-05,0,Clean
6.53132,0.0,1,Chemical
8.60764,0.0,1,Chemical
0.0,24.0683,1,Biological
6.01676,0.0,1,Chemical
0.0,34.8811,1,Biological
9.71308,0.0,1,Chemical
0.0241713,3.18e-05,0,Clean
7.00758,0.0,1,Chemical
0.0907256,9.88e-05,0,Clean
0.0,495.898,1,Biological
8.30898,0.0,1,Chemical
0.0,262.668,1,Biological
1.57617,0.0,1,Chemical
4.09973,0.0,1,Chemical
3.75943,0.0,1,Chemical
0.0628338,9.88e-05,0,Clean
0.0,96.6341,1,Biological
8.32821,0.0,1,Chemical
0.0,318.664,1,Biological
0.0925058,9.74e-05,0,Clean
4.28316,0.0,1,Chemical
3.54028,0.0,1,Chemical
1.592,0.0,1,Chemical
0.0752479,9.06e-05,0,Clean
4.34451,0.0,1,Chemical
0.0421524,6.07e-05,0,Clean
0.0114369,3.2e-05,0,Clean
0.0,318.664,1,Biological
9.49887,0.0,1,Chemical
0.0779333,7.79e-05,0,Clean
0.0,267.371,1,Biological
8.62662,0.0,1,Chemical
6.02139,0.0,1,Chemical
0.0,96.6341,1,Biological
0.0,485.162,1,Biological
0.0141708,9.34e-05,0,Clean
2.61947,0.0,1,Chemical
0.0,2.20022,1,Biological
0.0688465,3.33e-05,0,Clean
0.0415128,8.64e-05,0,Clean
0.0566191,3.22e-05,0,Clean
0.030831,1.51e-06,0,Clean
4.60104,0.0,1,Chemical
6.72698,0.0,1,Chemical
0.0971599,1.11e-05,0,Clean
0.0310045,5.09e-05,0,Clean
3.64631,0.0,1,Chemical
3.12258,0.0,1,Chemical
2.38165,0.0,1,Chemical
1.66262,0.0,1,Chemical
8.37596,0.0,1,Chemical
2.76114,0.0,1,Chemical
3.6353,0.0,1,Chemical
0.0697933,2.11e-05,0,Clean
0.0257731,5.31e-05,0,Clean
0.0,495.898,1,Biological
0.045562,1.91e-06,0,Clean
0.0,267.371,1,Biological
0.0,96.6341,1,Biological
0.0,6.35798,1,Biological
8.41327,0.0,1,Chemical
6.51169,0.0,1,Chemical
8.07515,0.0,1,Chemical
0.0817023,5.04e-05,0,Clean
0.0995351,4.61e-05,0,Clean
1.98162,0.0,1,Chemical
0.0,25.1892,1,Biological
8.68277,0.0,1,Chemical
0.0882278,7.93e-05,0,Clean
0.0250805,5.81e-05,0,Clean
0.0,96.6341,1,Biological
0.0,485.162,1,Biological
0.0,318.664,1,Biological
0.0,6.87218,1,Biological
0.0758417,5.27e-05,0,Clean
9.3652,0.0,1,Chemical
0.0,495.898,1,Biological
0.0,495.898,1,Biological
6.79844,0.0,1,Chemical
0.0165058,8.9e-05,0,Clean
9.74154,0.0,1,Chemical
0.0,495.898,1,Biological
0.02458,8.72e-05,0,Clean
0.0354607,6.9e-05,0,Clean
0.0253532,8.35e-05,0,Clean
7.39405,0.0,1,Chemical
0.0333993,1.06e-05,0,Clean
0.0,262.668,1,Biological
0.0503442,2.13e-06,0,Clean
0.0983135,7.9e-05,0,Clean
3.96026,0.0,1,Chemical
5.64247,0.0,1,Chemical
0.0,96.6341,1,Biological
0.0,485.162,1,Biological
0.0,8.79323,1,Biological
5.08204,0.0,1,Chemical
0.0954531,8.86e-05,0,Clean
0.0,262.668,1,Biological
0.0835244,6.21e-06,0,Clean
0.0894804,6.51e-05,0,Clean
6.09624,0.0,1,Chemical
0.0,23.3496,1,Biological
0.0,96.6341,1,Biological
0.0406438,7e-06,0,Clean
9.11111,0.0,1,Chemical
1.65172,0.0,1,Chemical
0.025817,3.96e-05,0,Clean
2.21995,0.0,1,Chemical
4.98489,0.0,1,Chemical
0.0354134,7.7e-05,0,Clean
0.0,96.6341,1,Biological
3.81461,0.0,1,Chemical
0.0695736,6.64e-05,0,Clean
0.0345722,8.56e-07,0,Clean
5.70887,0.0,1,Chemical
0.0473915,5.09e-06,0,Clean
0.0435972,2.29e-05,0,Clean
0.0994538,9.91e-05,0,Clean
5.04628,0.0,1,Chemical
0.0198905,2.67e-05,0,Clean
0.0471385,3.65e-05,0,Clean
6.25276,0.0,1,Chemical
5.68392,0.0,1,Chemical
7.63014,0.0,1,Chemical
7.20728,0.0,1,Chemical
1.74024,0.0,1,Chemical
0.0,40.3685,1,Biological
0.0990447,2.25e-06,0,Clean
0.0978346,1.79e-06,0,Clean
0.0173324,2.18e-06,0,Clean
0.0,495.898,1,Biological
1.41017,0.0,1,Chemical
0.0,262.668,1,Biological
0.0640248,5.52e-06,0,Clean
0.0,267.371,1,Biological
4.49357,0.0,1,Chemical
0.0,267.371,1,Biological
9.78641,0.0,1,Chemical
0.0865364,2.11e-05,0,Clean
4.41494,0.0,1,Chemical
0.0,485.162,1,Biological
0.0663859,8.88e-05,0,Clean
0.0857274,8.08e-05,0,Clean
9.00735,0.0,1,Chemical
0.0,31.7934,1,Biological
0.0,318.664,1,Biological
0.0,485.162,1,Biological
0.0899452,3.77e-05,0,Clean
0.0,267.371,1,Biological
0.0710964,4.59e-05,0,Clean
0.0845601,1.65e-05,0,Clean
0.065389,4.49e-05,0,Clean
0.0,318.664,1,Biological
0.0,495.898,1,Biological
0.0689829,7.51e-05,0,Clean
5.93235,0.0,1,Chemical
0.0806497,4.05e-05,0,Clean
0.0,37.8615,1,Biological
0.0442786,7.72e-05,0,Clean
6.56272,0.0,1,Chemical
0.0432579,6.46e-05,0,Clean
8.52531,0.0,1,Chemical
5.22139,0.0,1,Chemical
0.0,318.664,1,Biological
5.65255,0.0,1,Chemical
8.86732,0.0,1,Chemical
0.0957704,9.13e-05,0,Clean
7.07602,0.0,1,Chemical
1.92882,0.0,1,Chemical
0.0949096,6.28e-05,0,Clean
0.0720475,4e-05,0,Clean
4.75475,0.0,1,Chemical
0.0,318.664,1,Biological
0.0,43.9275,1,Biological
0.0,267.371,1,Biological
6.94243,0.0,1,Chemical
0.0370286,1.15e-05,0,Clean
0.0,262.668,1,Biological
3.03837,0.0,1,Chemical
0.0153162,3.76e-05,0,Clean
1.88637,0.0,1,Chemical
0.0468073,5.37e-05,0,Clean
0.0925269,5.56e-05,0,Clean
0.0,96.6341,1,Biological
0.0,318.664,1,Biological
0.010064,1.67e-05,0,Clean
0.0,267.371,1,Biological
0.0161697,1.7e-05,0,Clean
6.01373,0.0,1,Chemical
9.35614,0.0,1,Chemical
0.0,267.371,1,Biological
1.97395,0.0,1,Chemical
4.59064,0.0,1,Chemical
7.54915,0.0,1,Chemical
7.13099,0.0,1,Chemical
0.0103146,3.48e-05,0,Clean
0.0142857,2.31e-05,0,Clean
0.0544475,1.09e-05,0,Clean
0.0,6.05289,1,Biological
0.0764016,8.53e-05,0,Clean
0.0,267.371,1,Biological
8.18736,0.0,1,Chemical
4.4945,0.0,1,Chemical
0.0767945,9.36e-05,0,Clean
9.30202,0.0,1,Chemical
4.99197,0.0,1,Chemical
0.0,48.482,1,Biological
0.0510793,4.52353,1,Biological
0.0,96.6341,1,Biological
0.0666965,8.12e-05,0,Clean
0.0,485.162,1,Biological
0.0,96.6341,1,Biological
0.0551684,6.85e-05,0,Clean
3.26044,0.0,1,Chemical
0.0689743,9.91e-05,0,Clean
7.29664,0.0,1,Chemical
0.0,24.2512,1,Biological
7.15772,0.0,1,Chemical
0.0494721,9e-05,0,Clean
8.43337,0.0,1,Chemical
7.24356,0.0,1,Chemical
9.16678,0.0,1,Chemical
4.44918,0.0,1,Chemical
0.0,318.664,1,Biological
0.0,267.371,1,Biological
0.0,318.664,1,Biological
0.0,96.6341,1,Biological
0.0,267.371,1,Biological
7.21163,0.0,1,Chemical
0.0941791,5.26e-05,0,Clean
3.93226,0.0,1,Chemical
3.49632,0.0,1,Chemical
0.0,25.8099,1,Biological
0.0,6.29607,1,Biological
0.0976403,9.31e-05,0,Clean
0.0549119,7.46e-06,0,Clean
0.0,267.371,1,Biological
1.78269,0.0,1,Chemical
0.0473486,5.82e-05,0,Clean
0.0,96.6341,1,Biological
9.28394,0.0,1,Chemical
0.0,318.664,1,Biological
6.62933,0.0,1,Chemical
0.0271255,6.84e-05,0,Clean
0.0,318.664,1,Biological
0.0587737,6.75e-05,0,Clean
0.09508,3.25e-05,0,Clean
0.0,96.6341,1,Biological
7.34208,0.0,1,Chemical
0.0,96.6341,1,Biological
0.0112974,5.98e-05,0,Clean
3.24281,0.0,1,Chemical
5.90779,0.0,1,Chemical
0.0,182.88,1,Biological
0.0,262.668,1,Biological
0.0183276,1.7e-06,0,Clean
0.0148147,2.9e-05,0,Clean
0.0,4.05062,1,Biological
3.50528,0.0,1,Chemical
0.0180899,4e-05,0,Clean
1.55259,0.0,1,Chemical
0.0,318.664,1,Biological
8.26236,0.0,1,Chemical
5.3613,0.0,1,Chemical
0.0,485.162,1,Biological
6.02391,0.0,1,Chemical
0.0162793,1.28e-05,0,Clean
0.0562112,4.39e-05,0,Clean
0.024474,8.13e-05,0,Clean
0.0,182.88,1,Biological
0.0,1.3649,1,Biological
6.9367,0.0,1,Chemical
5.73444,0.0,1,Chemical
0.0,485.162,1,Biological
0.0,495.898,1,Biological
0.0,495.898,1,Biological
0.051746,36.4594,1,Biological
9.26897,0.0,1,Chemical
0.0,44.6726,1,Biological
0.0651525,2.98e-05,0,Clean
5.39154,0.0,1,Chemical
8.43285,0.0,1,Chemical
2.38434,0.0,1,Chemical
0.0,96.6341,1,Biological
0.0523779,2.5e-05,0,Clean
6.80217,0.0,1,Chemical
1.75141,0.0,1,Chemical
0.0364152,3.54e-05,0,Clean
0.0,318.664,1,Biological
0.0638645,1.86e-06,0,Clean
8.22899,0.0,1,Chemical
3.87105,0.0,1,Chemical
8.56926,0.0,1,Chemical
6.54423,0.0,1,Chemical
0.0897269,3.24e-06,0,Clean
0.084066,1.06e-05,0,Clean
0.0,182.88,1,Biological
0.0,495.898,1,Biological
1.96599,0.0,1,Chemical
7.93256,0.0,1,Chemical
0.0692234,4.32e-05,0,Clean
0.0956968,8.44e-05,0,Clean
0.0,485.162,1,Biological
4.49004,0.0,1,Chemical
0.0,96.6341,1,Biological
0.0758936,9.25e-05,0,Clean
6.08335,0.0,1,Chemical
0.0,267.371,1,Biological
0.0,96.6341,1,Biological
0.067808,9.02e-06,0,Clean
1.63892,0.0,1,Chemical
0.0,96.6341,1,Biological
0.0,182.88,1,Biological
3.98323,0.0,1,Chemical
3.19263,0.0,1,Chemical
0.0890568,6.77e-05,0,Clean
5.67041,0.0,1,Chemical
0.0270226,1.14e-05,0,Clean
6.71873,0.0,1,Chemical
0.0148706,5.37e-05,0,Clean
2.08633,0.0,1,Chemical
0.0,495.898,1,Biological
9.46731,0.0,1,Chemical
3.28829,0.0,1,Chemical
0.0654127,3.46e-05,0,Clean
0.0712546,1.18e-05,0,Clean
0.0,485.162,1,Biological
4.44574,0.0,1,Chemical
6.54573,0.0,1,Chemical
0.0,318.664,1,Biological
0.0638299,5.53e-05,0,Clean
0.0406824,4.12e-05,0,Clean
0.0,318.664,1,Biological
0.0,19.2685,1,Biological
4.22563,0.0,1,Chemical
0.0,485.162,1,Biological
4.8646,0.0,1,Chemical
0.0130077,4.01e-05,0,Clean
2.10826,0.0,1,Chemical
0.0,12.3246,1,Biological
4.2127,0.0,1,Chemical
5.46997,0.0,1,Chemical
0.0823307,7.68e-05,0,Clean
0.0715576,6.39e-05,0,Clean
0.0362498,8.89e-05,0,Clean
0.0283969,5.27e-05,0,Clean
0.0,96.6341,1,Biological
0.0,318.664,1,Biological
0.0997107,9.68e-05,0,Clean
0.0375568,2.6e-05,0,Clean
1.65609,0.0,1,Chemical
0.0,485.162,1,Biological
8.38478,0.0,1,Chemical
9.09146,0.0,1,Chemical
0.0,3.81768,1,Biological
9.75882,0.0,1,Chemical
0.0275552,3.97e-05,0,Clean
0.0973146,2.02e-05,0,Clean
5.41322,0.0,1,Chemical
0.0,267.371,1,Biological
0.0653261,8.22e-05,0,Clean
0.0679108,5.02e-05,0,Clean
4.29618,0.0,1,Chemical
0.0,495.898,1,Biological
0.0,96.6341,1,Biological
0.0391789,4.27e-06,0,Clean
0.054265,7.09e-05,0,Clean
0.0259947,4.15e-05,0,Clean
1.56039,0.0,1,Chemical
0.0,267.371,1,Biological
9.6827,0.0,1,Chemical
0.0379551,9.51e-05,0,Clean
0.0942912,5.08e-05,0,Clean
1.70231,0.0,1,Chemical
0.0382777,6.87e-05,0,Clean
0.0,495.898,1,Biological
0.0,182.88,1,Biological
0.0,485.162,1,Biological
0.0,485.162,1,Biological
0.0,32.1145,1,Biological
0.0,182.88,1,Biological
0.0608507,9.13e-05,0,Clean
5.03582,0.0,1,Chemical
8.36404,0.0,1,Chemical
0.0687197,4.49928,1,Biological
0.0324552,7.84e-05,0,Clean
3.99495,0.0,1,Chemical
8.95991,0.0,1,Chemical
0.0239405,4.06e-05,0,Clean
5.34143,0.0,1,Chemical
0.0,262.668,1,Biological
0.0,318.664,1,Biological
0.0851677,6.78e-05,0,Clean
7.03754,0.0,1,Chemical
0.0,485.162,1,Biological
0.0,49.1193,1,Biological
9.48075,0.0,1,Chemical
5.50424,0.0,1,Chemical
0.0464303,1.71e-05,0,Clean
4.9974,0.0,1,Chemical
0.0,182.88,1,Biological
5.00084,0.0,1,Chemical
0.0602057,8.2e-05,0,Clean
0.0160982,5.87e-05,0,Clean
0.0673286,4.75e-05,0,Clean
2.92848,0.0,1,Chemical
0.0,267.371,1,Biological
0.0,485.162,1,Biological
0.0828849,6.14e-05,0,Clean
0.0,267.371,1,Biological
0.0,267.371,1,Biological
0.0,96.6341,1,Biological
8.40877,0.0,1,Chemical
5.09924,0.0,1,Chemical
0.0792689,6.47e-05,0,Clean
0.0236126,3.93e-05,0,Clean
0.0468701,2.3e-06,0,Clean
0.0392942,9.36e-05,0,Clean
0.031139,6.12e-05,0,Clean
9.35475,0.0,1,Chemical
0.0589681,2.52e-05,0,Clean
0.0139746,4.25e-05,0,Clean
4.92117,0.0,1,Chemical
0.0,262.668,1,Biological
7.94216,0.0,1,Chemical
0.0,495.898,1,Biological
0.0746568,3.67e-05,0,Clean
3.77942,0.0,1,Chemical
8.32767,0.0,1,Chemical
8.12392,0.0,1,Chemical
4.51793,0.0,1,Chemical
8.02125,0.0,1,Chemical
4.28526,0.0,1,Chemical
0.0,182.88,1,Biological
0.0,262.668,1,Biological
0.0,495.898,1,Biological
0.0563213,5.6e-05,0,Clean
0.0,49.2531,1,Biological
1.8622,0.0,1,Chemical
0.0,182.88,1,Biological
0.0,182.88,1,Biological
0.0,96.6341,1,Biological
2.36967,0.0,1,Chemical
0.0958945,7e-05,0,Clean
0.0258607,8.19e-05,0,Clean
7.65052,0.0,1,Chemical
8.89928,0.0,1,Chemical
9.87928,0.0,1,Chemical
7.80684,0.0,1,Chemical
0.0,267.371,1,Biological
3.23858,0.0,1,Chemical
7.49315,0.0,1,Chemical
0.06884,9.97e-05,0,Clean
8.5553,0.0,1,Chemical
0.0,96.6341,1,Biological
8.79935,0.0,1,Chemical
8.16848,0.0,1,Chemical
0.0722094,5.26e-05,0,Clean
0.0713486,6.4e-05,0,Clean
6.69689,0.0,1,Chemical
0.0362568,6.2e-05,0,Clean
6.93661,0.0,1,Chemical
0.0,318.664,1,Biological
0.0,182.88,1,Biological
0.0733255,1.8e-05,0,Clean
4.24521,0.0,1,Chemical
0.0,267.371,1,Biological
0.0,96.6341,1,Biological
7.86799,0.0,1,Chemical
0.0693825,4.19e-06,0,Clean
0.0,495.898,1,Biological
8.10484,0.0,1,Chemical
9.29846,0.0,1,Chemical
5.24603,0.0,1,Chemical
0.0496873,6.69e-05,0,Clean
2.60965,0.0,1,Chemical
0.0,96.6341,1,Biological
8.99333,0.0,1,Chemical
2.08754,0.0,1,Chemical
0.0,48.9077,1,Biological
0.0,485.162,1,Biological
0.0,267.371,1,Biological
2.50985,0.0,1,Chemical
0.0,318.664,1,Biological
4.9922,0.0,1,Chemical
0.0293711,2.18e-05,0,Clean
0.0,46.7793,1,Biological
0.0493471,8.18e-06,0,Clean
2.29742,0.0,1,Chemical
2.7306,0.0,1,Chemical
0.0928335,7.57e-05,0,Clean
4.88726,0.0,1,Chemical
0.0239475,5.37e-05,0,Clean
0.0468253,4.17e-05,0,Clean
3.52696,0.0,1,Chemical
0.0667527,4.74e-05,0,Clean
3.92368,0.0,1,Chemical
6.21652,0.0,1,Chemical
0.0,495.898,1,Biological
0.0,96.6341,1,Biological
0.0553414,1.16e-05,0,Clean
8.49217,0.0,1,Chemical
6.20468,0.0,1,Chemical
0.0998751,1.61e-05,0,Clean
4.42587,0.0,1,Chemical
0.033123,4.56e-05,0,Clean
0.0,267.371,1,Biological
0.016607,7.99e-05,0,Clean
0.0631415,6.24e-05,0,Clean
0.0589735,7.25e-05,0,Clean
5.17615,0.0,1,Chemical
5.6672,0.0,1,Chemical
0.0,37.1731,1,Biological
0.0,318.664,1,Biological
0.0,182.88,1,Biological
2.80256,0.0,1,Chemical
3.50993,0.0,1,Chemical
0.0,318.664,1,Biological
3.29875,0.0,1,Chemical
0.0283537,7.52e-05,0,Clean
2.76443,0.0,1,Chemical
5.0501,0.0,1,Chemical
0.0,45.5276,1,Biological
0.0288913,5.84e-05,0,Clean
2.65016,0.0,1,Chemical
0.0,318.664,1,Biological
0.0929733,6.65e-05,0,Clean
0.0771191,5.71e-05,0,Clean
0.0,262.668,1,Biological
0.0,96.6341,1,Biological
0.0,485.162,1,Biological
0.0349861,8.61e-05,0,Clean
0.0977838,5.9e-05,0,Clean
0.0,262.668,1,Biological
0.0,262.668,1,Biological
6.77395,0.0,1,Chemical
5.56281,0.0,1,Chemical
2.15438,0.0,1,Chemical
0.0,485.162,1,Biological
0.0684801,3.7e-05,0,Clean
6.38545,0.0,1,Chemical
0.0,262.668,1,Biological
5.05802,0.0,1,Chemical
4.96235,0.0,1,Chemical
0.0526548,7.72e-06,0,Clean
7.9161,0.0,1,Chemical
0.0711255,2.77e-05,0,Clean
0.0734942,1.55e-05,0,Clean
0.0802251,9.42e-05,0,Clean
0.0,16.1188,1,Biological
0.0571249,2.44e-05,0,Clean
2.59244,0.0,1,Chemical
0.0,262.668,1,Biological
5.14711,0.0,1,Chemical
2.15456,0.0,1,Chemical
2.74208,0.0,1,Chemical
0.0830599,3.97e-05,0,Clean
0.0,267.371,1,Biological
9.82689,0.0,1,Chemical
0.0512001,2.5e-05,0,Clean
4.1102,0.0,1,Chemical
0.0635885,6.09e-06,0,Clean
2.16834,0.0,1,Chemical
1.04867,0.0,1,Chemical
1.46921,0.0,1,Chemical
0.0882158,45.3731,1,Biological
0.0,44.0112,1,Biological
0.0,262.668,1,Biological
0.0,21.6996,1,Biological
0.0812654,5.87e-05,0,Clean
0.0,267.371,1,Biological
0.0555422,2.72e-05,0,Clean
6.17765,0.0,1,Chemical
5.8621,0.0,1,Chemical
0.0284257,5.99e-05,0,Clean
0.0,485.162,1,Biological
0.0,485.162,1,Biological
0.0155215,1.78e-05,0,Clean
0.0,182.88,1,Biological
0.0,96.6341,1,Biological
9.02365,0.0,1,Chemical
0.0791235,9.31e-06,0,Clean
0.0,267.371,1,Biological
3.55863,0.0,1,Chemical
0.0,26.4642,1,Biological
0.0780512,9.32e-05,0,Clean
0.0529694,3.82e-05,0,Clean
4.93409,0.0,1,Chemical
0.0489929,1.12e-05,0,Clean
0.0427439,4.15e-05,0,Clean
5.18955,0.0,1,Chemical
0.0141907,7.4e-05,0,Clean
0.0635028,4.54e-05,0,Clean
7.49746,0.0,1,Chemical
8.99589,0.0,1,Chemical
0.0,96.6341,1,Biological
0.0,318.664,1,Biological
0.0,17.2225,1,Biological
5.44872,0.0,1,Chemical
0.0848977,5.09e-06,0,Clean
0.0,6.71971,1,Biological
4.89032,0.0,1,Chemical
4.42114,0.0,1,Chemical
9.10864,0.0,1,Chemical
0.0576308,8.92e-05,0,Clean
6.90802,0.0,1,Chemical
0.0,485.162,1,Biological
7.6187,0.0,1,Chemical
0.0,485.162,1,Biological
0.0957553,3.07e-05,0,Clean
0.0,31.9311,1,Biological
0.0,495.898,1,Biological
0.0318203,8.61e-05,0,Clean
8.3951,0.0,1,Chemical
7.15984,0.0,1,Chemical
8.54344,0.0,1,Chemical
0.0,39.4965,1,Biological
1.47018,0.0,1,Chemical
8.79298,0.0,1,Chemical
6.78853,0.0,1,Chemical
0.0888194,9.28085,1,Biological
0.0931934,3.25e-05,0,Clean
0.0,262.668,1,Biological
2.52372,0.0,1,Chemical
0.0298452,4.82e-05,0,Clean
0.0,485.162,1,Biological
5.67993,0.0,1,Chemical
6.08267,0.0,1,Chemical
0.0330729,4.32e-05,0,Clean
0.0271062,7.16e-05,0,Clean
0.0,182.88,1,Biological
4.49295,0.0,1,Chemical
0.0291624,2.82e-05,0,Clean
4.5668,0.0,1,Chemical
0.0618743,2.65e-05,0,Clean
0.0,182.88,1,Biological
7.71405,0.0,1,Chemical
0.0430757,4.78e-05,0,Clean
0.0842208,5.97e-05,0,Clean
6.75465,0.0,1,Chemical
0.0,485.162,1,Biological
8.21667,0.0,1,Chemical
7.60548,0.0,1,Chemical
0.0,495.898,1,Biological
2.71992,0.0,1,Chemical
0.0762687,5.49e-05,0,Clean
0.096659,9.53e-05,0,Clean
6.23883,0.0,1,Chemical
0.0,267.371,1,Biological
6.17884,0.0,1,Chemical
2.62216,0.0,1,Chemical
0.0879407,1.17e-05,0,Clean
0.0,318.664,1,Biological
0.0,96.6341,1,Biological
3.73593,0.0,1,Chemical
0.0,495.898,1,Biological
8.23629,0.0,1,Chemical
2.3958,0.0,1,Chemical
9.23129,0.0,1,Chemical
0.0690727,7.27e-05,0,Clean
0.0,318.664,1,Biological
0.0,267.371,1,Biological
0.0,318.664,1,Biological
3.73132,0.0,1,Chemical
5.50957,0.0,1,Chemical
0.0,267.371,1,Biological
2.3671,0.0,1,Chemical
0.0693085,2.83e-05,0,Clean
0.0381221,2.33e-05,0,Clean
0.0,96.6341,1,Biological
0.0688742,3.16e-05,0,Clean
0.0,318.664,1,Biological
0.0,485.162,1,Biological
6.93168,0.0,1,Chemical
0.0,182.88,1,Biological
8.65519,0.0,1,Chemical
9.37576,0.0,1,Chemical
1.39226,0.0,1,Chemical
4.02037,0.0,1,Chemical
0.097307,8.84e-05,0,Clean
0.0915033,4.7e-05,0,Clean
6.65595,0.0,1,Chemical
4.91793,0.0,1,Chemical
5.99616,0.0,1,Chemical
4.75825,0.0,1,Chemical
3.02254,0.0,1,Chemical
0.0,1.68894,1,Biological
0.0235056,6.97e-05,0,Clean
0.068323,7.71e-06,0,Clean
6.18061,0.0,1,Chemical
0.0,267.371,1,Biological
0.0,39.9553,1,Biological
0.0,267.371,1,Biological
0.0343311,2.94e-05,0,Clean
0.0998334,2.37e-05,0,Clean
2.38428,0.0,1,Chemical
0.0,44.7097,1,Biological
2.96838,0.0,1,Chemical
4.55102,0.0,1,Chemical
5.94284,0.0,1,Chemical
0.0,318.664,1,Biological
0.0,262.668,1,Biological
0.0,318.664,1,Biological
6.73481,0.0,1,Chemical
9.88008,0.0,1,Chemical
0.0,3.68265,1,Biological
0.0981696,3.02e-05,0,Clean
2.3024,0.0,1,Chemical
0.0968835,8.01e-05,0,Clean
9.15599,0.0,1,Chemical
2.95925,0.0,1,Chemical
4.54093,0.0,1,Chemical
1.2218,0.0,1,Chemical
6.56082,0.0,1,Chemical
9.38307,0.0,1,Chemical
0.0,495.898,1,Biological
0.0286418,9.74e-06,0,Clean
8.53506,0.0,1,Chemical
4.51348,0.0,1,Chemical
0.0116851,8.49e-06,0,Clean
0.0222282,1.32e-05,0,Clean
1.86302,0.0,1,Chemical
9.09887,0.0,1,Chemical
0.0,267.371,1,Biological
4.75738,0.0,1,Chemical
0.0,34.2841,1,Biological
0.0233059,4.06e-05,0,Clean
0.0,96.6341,1,Biological
0.0602545,6.35e-05,0,Clean
1.18892,0.0,1,Chemical
0.0,267.371,1,Biological
0.0638093,9.56e-05,0,Clean
6.6138,0.0,1,Chemical
3.13098,0.0,1,Chemical
0.0,318.664,1,Biological
0.0,485.162,1,Biological
1.86871,0.0,1,Chemical
0.0,182.88,1,Biological
8.2638,0.0,1,Chemical
2.68652,0.0,1,Chemical
0.0,262.668,1,Biological
9.13849,0.0,1,Chemical
0.0728201,8.74e-05,0,Clean
0.0633778,5.01e-05,0,Clean
0.0135374,8.86e-05,0,Clean
5.40061,0.0,1,Chemical
0.0,267.371,1,Biological
2.11039,0.0,1,Chemical
0.0,10.3726,1,Biological
0.0300936,9.26e-05,0,Clean
0.0870166,9.73e-05,0,Clean
1.2785,0.0,1,Chemical
0.0,49.0108,1,Biological
6.23009,0.0,1,Chemical
0.0,267.371,1,Biological
8.48414,0.0,1,Chemical
0.0,485.162,1,Biological
0.0371413,8.48e-06,0,Clean
0.0,262.668,1,Biological
0.0515683,5.06e-05,0,Clean
8.97981,0.0,1,Chemical
0.0355586,2.75e-05,0,Clean
0.0338908,8.59e-05,0,Clean
0.0842814,4.7e-05,0,Clean
0.0,13.9363,1,Biological
5.13248,0.0,1,Chemical
9.25898,0.0,1,Chemical
0.0,267.371,1,Biological
9.73276,0.0,1,Chemical
2.39482,0.0,1,Chemical
4.05826,0.0,1,Chemical
0.0169267,7.72e-05,0,Clean
3.28642,0.0,1,Chemical
0.0,318.664,1,Biological
0.0,96.6341,1,Biological
0.0847765,4.5e-05,0,Clean
0.0,22.649,1,Biological
4.9103,0.0,1,Chemical
0.0,182.88,1,Biological
0.0,267.371,1,Biological
6.69095,0.0,1,Chemical
2.78494,0.0,1,Chemical
0.0,96.6341,1,Biological
7.98621,0.0,1,Chemical
9.76477,0.0,1,Chemical
0.0,485.162,1,Biological
0.0,21.4362,1,Biological
7.44388,0.0,1,Chemical
0.0504375,9.32e-05,0,Clean
3.48581,0.0,1,Chemical
